source,verdict,dollarVolume_usd,dollarVolume_basis,floor_usd
VANTI.PA,ejected_below_floor,7720.1289174720005,2026-08-21|EUR,1000000.0
TRZ.TO,ejected_below_floor,94763.3822676,2026-08-21|CAD,1000000.0
CLEMO.ST,ejected_below_floor,9350.092005659999,2026-08-21|SEK,1000000.0
FOOD.TO,ejected_below_floor,8745.3833922,2026-08-21|CAD,1000000.0
BUY.ST,ejected_below_floor,13775.610240000002,2026-08-21|SEK,1000000.0
HYL.BR,ejected_below_floor,15116.082480000001,2026-08-21|EUR,1000000.0
0MTP.L,ejected_below_floor,49683.897782399996,2026-08-21|NOK,1000000.0
KEN.L,ejected_below_floor,268426.21014460997,2026-08-21|GBp,1000000.0
DII-B.TO,ejected_below_floor,27824.469408,2026-08-21|CAD,1000000.0
NORSE.OL,ejected_below_floor,283796.79349059,2026-08-21|NOK,1000000.0
NICO.ST,ejected_below_floor,395.33819850000003,2026-08-21|SEK,1000000.0
ITH.TO,ejected_below_floor,164567.0636235,2026-08-21|CAD,1000000.0
CGNR.L,ejected_below_floor,6405.785612799999,2026-08-21|GBp,1000000.0
ALBLU.PA,ejected_below_floor,816.4876032000001,2026-08-21|EUR,1000000.0
TC.TO,ejected_below_floor,46498.6977975,2026-08-21|CAD,1000000.0
ALNRG.PA,ejected_below_floor,22169.345240320003,2026-08-21|EUR,1000000.0
ALTHX.PA,ejected_below_floor,578361.6942488002,2026-08-21|EUR,1000000.0
CYAD.BR,ejected_below_floor,5016.034820160001,2026-08-21|EUR,1000000.0
NANO.TO,ejected_below_floor,56664.923112000004,2026-08-21|CAD,1000000.0
EARTH.AS,ejected_below_floor,23560.066571200005,2026-08-21|EUR,1000000.0
CHLL.L,ejected_below_floor,1775.1386604,2026-08-21|GBp,1000000.0
ECOB.L,ejected_below_floor,49746.99543912,2026-08-21|GBp,1000000.0
TCX,ejected_below_floor,671119.68,2026-08-21|USD,1000000.0
IRLAB-A.ST,ejected_below_floor,117076.567475,2026-08-21|SEK,1000000.0
BTTC,ejected_below_floor,740027.527,2026-08-21|USD,1000000.0
PXS.L,ejected_below_floor,17823.67148205,2026-08-21|GBp,1000000.0
SPAGO.ST,ejected_below_floor,5534.658222800001,2026-08-21|SEK,1000000.0
OPTI.BR,ejected_below_floor,20148.341304,2026-08-21|EUR,1000000.0
DTSS,ejected_below_floor,303685.62659999996,2026-08-21|USD,1000000.0
0QOI.L,ejected_below_floor,64772.194978584004,2026-08-21|CHF,1000000.0
IPR.LS,ejected_below_floor,39114.4852956,2026-08-21|EUR,1000000.0
0UNV.L,ejected_below_floor,4786.057325475,2026-08-21|CAD,1000000.0
GENM.TO,ejected_below_floor,367118.8002,2026-08-21|CAD,1000000.0
ALDRV.PA,ejected_below_floor,191951.45597088002,2026-08-21|EUR,1000000.0
308170.KS,ejected_below_floor,55335.3629038056,2026-08-21|KRW,1000000.0
CETY,ejected_below_floor,47311.0,2026-08-21|USD,1000000.0
INIT.ST,ejected_below_floor,29533.808073,2026-08-21|SEK,1000000.0
AB.PA,ejected_below_floor,365047.54791120003,2026-08-21|EUR,1000000.0
ALAMA.PA,ejected_below_floor,3465.95485808,2026-08-21|EUR,1000000.0
IZAFE-B.ST,ejected_below_floor,12672.931866,2026-08-21|SEK,1000000.0
ABNX.PA,ejected_below_floor,357799.6724736,2026-08-21|EUR,1000000.0
NP5.DE,ejected_below_floor,59734.759936,2026-08-21|EUR,1000000.0
IDEX.OL,ejected_below_floor,109210.0813748,2026-08-21|NOK,1000000.0
PILA.ST,ejected_below_floor,9727.531156000001,2026-08-21|SEK,1000000.0
ALARF.PA,ejected_below_floor,5599.8322688,2026-08-21|EUR,1000000.0
AMC.TO,ejected_below_floor,26927.76663,2026-08-21|CAD,1000000.0
SONM,ejected_below_floor,83046.53,2026-08-21|USD,1000000.0
SST,ejected_below_floor,310598.76,2026-08-21|USD,1000000.0
ALGEC.PA,ejected_below_floor,3883.5571456000002,2026-08-21|EUR,1000000.0
ALTOO.PA,ejected_below_floor,14690.45283552,2026-08-21|EUR,1000000.0
SALME.OL,ejected_below_floor,384144.8910435,2026-08-21|NOK,1000000.0
0RNK.L,ejected_below_floor,9129.2374295136,2026-08-21|EUR,1000000.0
ALPRE.PA,ejected_below_floor,1119.7484640000002,2026-08-21|EUR,1000000.0
IMM.L,ejected_below_floor,99968.07120522599,2026-08-21|GBp,1000000.0
HEXI.ST,ejected_below_floor,6405.781418400001,2026-08-21|SEK,1000000.0
FMR.TO,ejected_below_floor,8002.1960721,2026-08-21|CAD,1000000.0
OREGE.PA,ejected_below_floor,7403.4540336,2026-08-21|EUR,1000000.0
DIAM.TO,ejected_below_floor,2430.1121256,2026-08-21|CAD,1000000.0
012205.KS,ejected_below_floor,853858.719903301,2026-08-21|KRW,1000000.0
NEXT.TO,ejected_below_floor,24744.006176400002,2026-08-21|CAD,1000000.0
KXIN,ejected_below_floor,702333.1699999999,2026-08-21|USD,1000000.0
ALRPD.PA,ejected_below_floor,60621.21297600001,2026-08-21|EUR,1000000.0
0QAV.L,ejected_below_floor,371581.1938144,2026-08-21|EUR,1000000.0
OCG.TO,ejected_below_floor,108860.61871170001,2026-08-21|CAD,1000000.0
TGO.TO,ejected_below_floor,17311.5055575,2026-08-21|CAD,1000000.0
MSCL.TO,ejected_below_floor,219042.2766294,2026-08-21|CAD,1000000.0
ZOOZ,ejected_below_floor,95550.944,2026-08-21|USD,1000000.0
MSLE,ejected_below_floor,556586.03,2026-08-21|USD,1000000.0
000520.KS,ejected_below_floor,557391.297825194,2026-08-21|KRW,1000000.0
QNTM,ejected_below_floor,940695.52,2026-08-21|USD,1000000.0
ISLAX.OL,ejected_below_floor,10342.60205,2026-08-21|NOK,1000000.0
4BB.L,ejected_below_floor,5645.607757999999,2026-08-21|GBp,1000000.0
006370.KS,ejected_below_floor,348441.901674727,2026-08-21|KRW,1000000.0
PROGEN.ST,ejected_below_floor,27095.76861145,2026-08-21|SEK,1000000.0
SRES.L,ejected_below_floor,9503.617219068,2026-08-21|GBp,1000000.0
BIOEX.ST,ejected_below_floor,25363.440368,2026-08-21|SEK,1000000.0
0AH7.L,ejected_below_floor,5250.584844800001,2026-08-21|EUR,1000000.0
007460.KS,ejected_below_floor,283953.0085996716,2026-08-21|KRW,1000000.0
MODEL.ST,ejected_below_floor,760.347,2026-08-21|SEK,1000000.0
88Q.DE,ejected_below_floor,986.1717600000001,2026-08-21|EUR,1000000.0
GUARD.ST,ejected_below_floor,4351.454408,2026-08-21|SEK,1000000.0
JYD,ejected_below_floor,250321.8969,2026-08-21|USD,1000000.0
BYW.DE,ejected_below_floor,1846.5356000000002,2026-08-21|EUR,1000000.0
BYW6.DE,ejected_below_floor,80822.7820456,2026-08-21|EUR,1000000.0
EBUS.AS,ejected_below_floor,148969.20677184002,2026-08-21|EUR,1000000.0
VIVE.ST,ejected_below_floor,37457.546868000005,2026-08-21|SEK,1000000.0
TNG.PA,ejected_below_floor,46923.30694144001,2026-08-21|EUR,1000000.0
0MV8.L,ejected_below_floor,2998.03867872,2026-08-21|EUR,1000000.0
QLIFE.ST,ejected_below_floor,14037.5459224,2026-08-21|SEK,1000000.0
WYLD.ST,ejected_below_floor,384841.9792644,2026-08-21|SEK,1000000.0
CVX.PA,ejected_below_floor,350428.11683520005,2026-08-21|EUR,1000000.0
XINT.ST,ejected_below_floor,5802.383181,2026-08-21|SEK,1000000.0
MDAI,ejected_below_floor,724350.4,2026-08-21|USD,1000000.0
0IYU.L,ejected_below_floor,1886.6928,2026-08-21|USD,1000000.0
AUMN.TO,ejected_below_floor,3416.831343,2026-08-21|CAD,1000000.0
ONCOZ.ST,ejected_below_floor,21366.694615000004,2026-08-21|SEK,1000000.0
COCH,ejected_below_floor,293098.5,2026-08-21|USD,1000000.0
IBT-B.ST,ejected_below_floor,50256.81941,2026-08-21|SEK,1000000.0
ALDVI.PA,ejected_below_floor,154597.58642304,2026-08-21|EUR,1000000.0
SIMRIS-B.ST,ejected_below_floor,1863.2103604799997,2026-08-21|SEK,1000000.0
RDZN,ejected_below_floor,788872.5,2026-08-21|USD,1000000.0
SYNACT.ST,ejected_below_floor,830549.41088,2026-08-21|SEK,1000000.0
JAN.L,ejected_below_floor,41510.8108646,2026-08-21|GBp,1000000.0
0V9D.L,ejected_below_floor,204478.9335909,2026-08-21|CAD,1000000.0
LOOP,ejected_below_floor,938576.701,2026-08-21|USD,1000000.0
BCTX,ejected_below_floor,668562.62,2026-08-21|USD,1000000.0
ITN.DE,ejected_below_floor,107.69621760000001,2026-08-21|EUR,1000000.0
PREM.L,ejected_below_floor,66388.44804536176,2026-08-21|GBp,1000000.0
ALMIB.PA,ejected_below_floor,173113.29341952,2026-08-21|EUR,1000000.0
RECY-B.ST,ejected_below_floor,5707.61353092,2026-08-21|SEK,1000000.0
PDSB,ejected_below_floor,281328.801,2026-08-21|USD,1000000.0
ERMA.ST,ejected_below_floor,10981.4783232,2026-08-21|SEK,1000000.0
UTSI,ejected_below_floor,764532.55,2026-08-21|USD,1000000.0
RRR.L,ejected_below_floor,11167.678259057599,2026-08-21|GBp,1000000.0
SAU.TO,ejected_below_floor,6966.33993675,2026-08-21|CAD,1000000.0
LOYAL.ST,ejected_below_floor,1102.1589600000002,2026-08-21|SEK,1000000.0
HEMO.L,ejected_below_floor,101419.59421439999,2026-08-21|GBp,1000000.0
ANOT.ST,ejected_below_floor,151083.01600084,2026-08-21|SEK,1000000.0
ATORX.ST,ejected_below_floor,27305.034712970002,2026-08-21|SEK,1000000.0
SZZL,ejected_below_floor,600310.7,2026-08-21|USD,1000000.0
HILB-B.ST,ejected_below_floor,96735.168978,2026-08-21|SEK,1000000.0
HBC.OL,ejected_below_floor,23806.3918082,2026-08-21|NOK,1000000.0
0OCQ.L,ejected_below_floor,491.404576,2026-08-21|EUR,1000000.0
FLUO.ST,ejected_below_floor,27194.39975,2026-08-21|SEK,1000000.0
BMV.L,ejected_below_floor,11081.412576233999,2026-08-21|GBp,1000000.0
PYR.TO,ejected_below_floor,51723.177804,2026-08-21|CAD,1000000.0
HUI.L,ejected_below_floor,9500.462699,2026-08-21|GBp,1000000.0
ISOFOL.ST,ejected_below_floor,41149.12438,2026-08-21|SEK,1000000.0
ZIOC.L,ejected_below_floor,102073.60663808,2026-08-21|GBp,1000000.0
ALSRS.PA,ejected_below_floor,25327.921666128004,2026-08-21|EUR,1000000.0
PLUR,ejected_below_floor,44579.7,2026-08-21|USD,1000000.0
BCT.TO,ejected_below_floor,25136.841898799998,2026-08-21|CAD,1000000.0
POXEL.PA,ejected_below_floor,37191.23109836801,2026-08-21|EUR,1000000.0
ALHPI.PA,ejected_below_floor,68253.79419110401,2026-08-21|EUR,1000000.0
WSBN.L,ejected_below_floor,91541.77811239999,2026-08-21|GBp,1000000.0
ENERS.ST,ejected_below_floor,5830.23752857,2026-08-21|SEK,1000000.0
TESSIN.ST,ejected_below_floor,1764.111426,2026-08-21|SEK,1000000.0
CALC,ejected_below_floor,772185.9519999999,2026-08-21|USD,1000000.0
NCOD.OL,ejected_below_floor,12068.14646,2026-08-21|NOK,1000000.0
TENEO.ST,ejected_below_floor,73976.366618,2026-08-21|SEK,1000000.0
AINO.ST,ejected_below_floor,1411.8117881,2026-08-21|SEK,1000000.0
SDST,ejected_below_floor,435439.8009,2026-08-21|USD,1000000.0
OMEX,ejected_below_floor,513042.054,2026-08-21|USD,1000000.0
ANNX.ST,ejected_below_floor,10786.9146,2026-08-21|SEK,1000000.0
MODTX.ST,ejected_below_floor,21491.0724693,2026-08-21|SEK,1000000.0
VRTS.TO,ejected_below_floor,838.3312782,2026-08-21|CAD,1000000.0
EDT.TO,ejected_below_floor,53244.9330444,2026-08-21|CAD,1000000.0
TPST,ejected_below_floor,220226.24000000002,2026-08-21|USD,1000000.0
RPLAN.ST,ejected_below_floor,648.926439,2026-08-21|SEK,1000000.0
ORGC.ST,ejected_below_floor,4141.110512,2026-08-21|SEK,1000000.0
RTG.TO,ejected_below_floor,3908.164464,2026-08-21|CAD,1000000.0
OXUR.BR,ejected_below_floor,3971.81285088,2026-08-21|EUR,1000000.0
MDNA.TO,ejected_below_floor,18969.922512899997,2026-08-21|CAD,1000000.0
NCF.TO,ejected_below_floor,20583.97669575,2026-08-21|CAD,1000000.0
SLXN,ejected_below_floor,111648.53,2026-08-21|USD,1000000.0
HBP.TO,ejected_below_floor,1866.8062386,2026-08-21|CAD,1000000.0
ETG.TO,ejected_below_floor,191265.31790099997,2026-08-21|CAD,1000000.0
PAT.L,ejected_below_floor,86369.22648479999,2026-08-21|GBp,1000000.0
BU.TO,ejected_below_floor,4012.6619969999997,2026-08-21|CAD,1000000.0
BIOSGN.ST,ejected_below_floor,19534.071648,2026-08-21|SEK,1000000.0
FT.TO,ejected_below_floor,59184.474741,2026-08-21|CAD,1000000.0
SVA.TO,ejected_below_floor,9916.0875,2026-08-21|CAD,1000000.0
DYA.TO,ejected_below_floor,9605.7464139,2026-08-21|CAD,1000000.0
RVX.TO,ejected_below_floor,2409.212619,2026-08-21|CAD,1000000.0
NYR.BR,ejected_below_floor,3432.5038656,2026-08-21|EUR,1000000.0
URU.L,ejected_below_floor,24861.11879454,2026-08-21|GBp,1000000.0
FINM.PA,ejected_below_floor,7930.073232,2026-08-21|EUR,1000000.0
SEED,ejected_below_floor,153567.6417,2026-08-21|USD,1000000.0
BKI.TO,ejected_below_floor,8180.98493265,2026-08-21|CAD,1000000.0
ESM.TO,ejected_below_floor,45605.672986499994,2026-08-21|CAD,1000000.0
0RH3.L,ejected_below_floor,2588.0486400000004,2026-08-21|EUR,1000000.0
SNG.DE,ejected_below_floor,406513.14842880005,2026-08-21|EUR,1000000.0
CCM,ejected_below_floor,391772.48000000004,2026-08-21|USD,1000000.0
NSE.AS,ejected_below_floor,2048.54253632,2026-08-21|EUR,1000000.0
ALK.L,ejected_below_floor,201770.87135519998,2026-08-21|GBp,1000000.0
ARCTIC.ST,ejected_below_floor,15544.888020479999,2026-08-21|SEK,1000000.0
RAIN,ejected_below_floor,459123.41000000003,2026-08-21|USD,1000000.0
NRSN,ejected_below_floor,98476.2048,2026-08-21|USD,1000000.0
